"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
7764,16,-1003,47,-11,15,23
7765,-9,-937,52,-9,18,18
7766,102,-1026,-9,-8,-5,13
7767,-139,-968,21,-14,8,32
7768,-122,-974,35,-4,5,13
7769,51,-989,4,-1,-22,11
7770,-20,-941,67,-23,-13,16
7771,-174,-974,74,-13,14,-1
7772,180,-1031,-18,-8,15,1
7773,195,-974,62,-14,19,37
7774,-165,-942,-5,-22,24,51
7775,-195,-1043,-7,-12,12,11
7776,171,-783,93,-16,-19,1
7777,-114,-929,29,-13,12,34
7778,19,-1004,5,-12,8,13
7779,146,-960,80,-14,10,32
7780,-131,-969,6,-12,6,28
7781,115,-993,-24,-4,21,21
7782,-162,-993,73,-5,20,33
7783,86,-930,28,-12,15,14
7784,-22,-1014,15,-18,15,28
7785,-72,-986,16,-25,18,35
7786,-169,-971,66,-11,3,9
7787,166,-973,4,-5,9,-3
7788,21,-1068,87,-5,-6,18
7789,-18,-865,12,-8,-4,43
7790,-227,-985,7,-13,15,28
7791,129,-987,-24,-6,18,1
7792,76,-956,97,11,59,12
7793,-146,-979,17,-13,5,14
7794,59,-982,63,-11,15,12
7795,117,-974,29,-9,14,28
7796,-26,-991,18,-22,-9,32
7797,-109,-932,45,-10,10,17
7798,58,-1004,-36,-14,17,9
7799,59,-992,54,-12,33,31
7800,-102,-989,50,-12,23,41
7801,-19,-954,36,-9,5,23
7802,39,-1004,2,-9,-3,11
7803,55,-970,62,-11,19,16
7804,-49,-1001,19,-12,10,31
7805,18,-952,26,-12,20,35
7806,-265,-955,60,-11,14,27
7807,121,-1051,-55,-8,-21,-4
7808,152,-893,115,-4,-53,19
7809,-303,-938,68,-20,9,23
7810,117,-1004,-15,-10,10,16
7811,-120,-1033,55,-11,7,22
7812,145,-914,-8,-25,-12,5
7813,-45,-1047,36,-10,10,13
7814,18,-965,-9,-8,26,13
7815,87,-879,58,0,70,40
7816,-183,-1037,33,-9,1,37
7817,-18,-966,65,-10,12,2
7818,66,-961,25,-10,12,7
7819,124,-1002,20,-24,19,25
7820,-169,-925,21,-12,11,40
7821,126,-1012,-1,-11,20,27
7822,-63,-1008,29,0,17,33
7823,-97,-933,57,-11,4,20
7824,-19,-1022,20,-11,13,11
7825,60,-1001,41,-10,11,15
7826,95,-955,31,-13,22,26
7827,-77,-995,19,-11,43,38
7828,-78,-967,60,-8,11,25
7829,-158,-937,21,-10,16,12
7830,154,-1099,-49,-13,-56,4
7831,-118,-824,143,-14,-5,36
7832,-138,-967,24,-16,3,0
7833,214,-1032,6,-7,10,8
7834,-68,-998,63,-8,25,27
7835,39,-946,-23,-6,29,21
7836,13,-1002,19,-11,15,15
7837,73,-903,52,-14,15,16
7838,-136,-972,20,-8,1,40
7839,-134,-1012,41,-11,0,19
7840,214,-937,74,-9,13,5
7841,-54,-977,6,-11,19,25
7842,73,-992,9,-17,23,29
7843,-267,-945,51,-7,9,37
7844,320,-1001,-47,-15,-10,12
7845,-239,-992,79,-18,-6,32
7846,12,-973,51,-9,7,14
7847,62,-993,21,-9,10,15
7848,-73,-988,43,-6,10,26
7849,130,-933,-5,-14,-3,21
7850,-137,-995,72,-9,3,29
7851,-139,-993,27,-9,10,19
7852,82,-1021,-27,-16,9,13
7853,92,-899,41,-34,61,25
7854,-291,-964,77,-13,19,15
7855,113,-989,38,-16,10,-2
7856,115,-1026,0,-6,11,20
7857,46,-959,52,-8,73,36
7858,-75,-981,-12,-6,-1,28
7859,-127,-945,50,-12,10,10
7860,151,-943,1,-10,9,18
7861,-142,-1012,83,-18,6,33
7862,70,-941,26,-17,23,13
7863,58,-975,55,-8,9,31
7864,-47,-986,-9,-12,1,27
7865,-39,-966,-20,-1,24,27
7866,-102,-989,71,-12,13,24
7867,162,-964,-6,-13,8,13
7868,-41,-1031,68,-13,17,31
7869,-89,-955,31,-13,23,28
7870,-27,-973,47,-8,13,10
7871,109,-931,53,-5,10,17
7872,-52,-1022,-4,-3,47,24
7873,-54,-998,27,-9,17,31
7874,-194,-900,43,-10,5,14
7875,285,-1016,-41,-16,-35,-4
7876,-97,-995,95,-24,-8,25
7877,-178,-963,65,-15,11,12
7878,187,-994,10,-7,13,7
7879,186,-983,45,-24,0,35
7880,-309,-962,-7,-12,6,35
7881,21,-911,9,-9,8,0
7882,188,-984,68,-12,-31,13
7883,-261,-971,15,-21,-7,37
7884,202,-944,40,-10,11,20
7885,-155,-998,41,-7,14,33
7886,102,-946,32,-15,17,14
7887,-114,-1001,9,-10,-2,34
7888,-25,-992,31,-11,11,19
7889,33,-969,22,-11,12,21
7890,6,-1008,6,-2,5,24
7891,-85,-880,35,-6,-11,21
7892,-172,-1003,84,-13,0,7
7893,244,-964,-5,-5,1,6
7894,-85,-1048,70,-11,40,35
7895,29,-939,-4,-9,29,36
7896,-222,-1006,12,-12,17,12
7897,196,-886,37,-15,8,-10
7898,-14,-1024,63,-32,50,20
7899,-118,-999,29,-10,7,24
7900,110,-946,67,-15,18,19
7901,82,-988,-8,-7,10,28
7902,-73,-962,32,-18,22,31
7903,-170,-1002,26,-7,8,19
7904,119,-966,17,-12,11,10
7905,39,-1017,12,-17,-12,35
7906,-88,-938,42,-19,13,32
7907,37,-987,40,-13,12,11
7908,31,-988,57,-9,13,17
7909,-17,-983,15,-10,7,27
7910,-1,-982,13,-9,21,36
7911,-84,-959,34,-11,15,32
7912,-67,-940,20,-12,7,5
7913,235,-1003,16,-11,21,4
7914,-143,-987,59,8,-42,31
7915,-173,-930,43,-15,9,27
7916,125,-1021,9,-8,24,8
7917,-87,-949,104,-6,23,11
7918,139,-1000,-41,-2,2,11
7919,-131,-1022,-10,-12,12,32
7920,88,-913,37,-5,27,19
7921,79,-927,63,1,15,27
7922,-246,-994,19,-12,6,19
7923,46,-946,67,-7,6,-4
7924,127,-997,46,-11,11,25
7925,30,-954,15,-13,-15,38
7926,-125,-952,9,-9,14,37
7927,26,-1018,-19,-15,15,20
7928,-65,-966,67,0,6,14
7929,-6,-1017,29,-8,-3,18
7930,-40,-992,19,-12,15,24
7931,137,-961,40,-9,16,19
7932,20,-982,36,-13,5,30
7933,-106,-965,26,-5,-16,25
7934,-54,-963,64,-9,15,22
7935,-152,-993,16,-10,16,16
7936,257,-998,-42,-13,100,20
7937,-167,-898,97,-6,54,32
7938,-76,-963,41,-15,4,-5
7939,146,-1038,24,-7,17,14
7940,-3,-1011,39,-15,-24,30
7941,9,-931,-2,-14,-20,24
7942,-23,-1008,-7,-8,10,15
7943,43,-927,43,-21,-3,13
7944,-136,-947,48,-33,21,34
7945,-77,-1023,29,-10,9,10
7946,220,-951,97,-6,6,13
7947,-12,-1030,-16,-11,10,34
7948,-82,-929,3,-14,30,39
7949,-205,-962,55,-8,15,25
7950,245,-988,0,-16,5,15
7951,-199,-1004,31,-19,15,33
7952,86,-970,49,-11,12,4
7953,79,-998,47,-10,17,22
7954,-68,-959,53,-10,12,27
7955,101,-996,-43,0,27,29
7956,-248,-983,86,-8,17,33
7957,-70,-949,30,-9,3,1
7958,97,-1019,-31,-2,-65,4
7959,0,-907,76,-18,-39,15
7960,-204,-948,83,-16,1,9
7961,201,-1054,-32,-8,10,4
7962,153,-990,84,-12,20,30
7963,-149,-934,7,-14,23,36
7964,-121,-995,-52,-11,16,11
7965,282,-810,116,-9,-19,11
7966,-258,-953,34,-17,18,41
7967,-43,-958,16,-10,7,16
7968,285,-978,58,-13,13,18
7969,-237,-976,28,-16,7,30
7970,146,-972,-2,-14,-5,16
7971,-192,-1007,49,-6,8,33
7972,82,-953,16,-7,3,24
7973,106,-967,-5,-18,-72,20
7974,-206,-981,82,-15,-3,22
7975,31,-973,41,-16,16,5
7976,-71,-1059,-21,-9,15,17
7977,217,-927,20,-1,11,24
7978,-135,-971,77,-2,-6,37
7979,-26,-828,18,-7,16,16
7980,11,-1032,-7,-16,10,3
7981,-124,-953,88,-23,6,30
7982,-109,-970,52,-13,2,4
7983,192,-1000,-6,-10,2,-7
7984,133,-971,62,-12,12,27
7985,-112,-948,-22,-16,7,46
7986,-169,-987,51,-12,14,25
7987,252,-888,12,-11,-5,4
7988,-177,-997,57,-36,12,30
7989,51,-906,17,-9,-4,22
7990,-40,-981,34,-9,13,30
7991,-34,-996,33,-12,17,22
7992,86,-954,10,-11,5,26
7993,-173,-1009,47,-10,6,21
7994,73,-951,44,-10,11,19
7995,-26,-1022,-34,-13,20,27
7996,180,-856,23,0,94,30
7997,-366,-1010,122,-13,7,24
7998,205,-946,-24,-5,12,-8
7999,-139,-1064,109,-10,12,29
8000,96,-955,-82,-14,-51,27
8001,-100,-951,47,-14,18,25
8002,11,-993,49,-10,14,-1
8003,119,-921,34,-10,66,8
8004,-70,-1026,40,-6,32,33
8005,-93,-976,66,-11,10,26
8006,128,-958,9,-12,14,16
8007,-6,-1013,9,-9,-1,24
8008,-118,-936,59,-4,6,18
8009,-12,-1009,11,-12,13,16
8010,169,-987,1,-6,15,29
8011,-99,-958,59,-6,0,40
8012,-74,-960,28,-16,15,21
8013,65,-999,21,-8,9,7
8014,-39,-998,46,-9,11,24
8015,43,-986,-6,-10,3,29
8016,-16,-983,28,-9,12,35
8017,-126,-905,58,-14,13,22
8018,105,-1026,-6,-14,5,-2
8019,56,-1019,45,-5,83,28
8020,-256,-928,82,-3,17,41
8021,-14,-969,19,-10,11,15
8022,16,-999,21,-10,17,6
8023,113,-937,55,-17,59,6
8024,0,-1034,-19,-11,14,25
8025,-87,-953,42,-8,23,32
8026,147,-915,9,2,35,24
8027,-78,-1036,49,-7,28,27
8028,-163,-896,60,-11,7,10
8029,117,-981,20,-13,10,11
8030,45,-958,22,-12,17,34
8031,-64,-939,45,-15,17,32
8032,-26,-1028,18,-10,14,17
8033,40,-986,2,-9,-5,25
8034,-61,-957,51,-12,2,26
8035,-18,-1011,25,-12,8,18
8036,55,-984,38,-13,14,17
8037,20,-964,49,-8,13,24
8038,-48,-1018,-23,-4,-1,31
8039,-11,-918,63,-9,18,23
8040,-128,-992,31,-10,4,13
8041,124,-1003,-34,-10,35,14
8042,-94,-987,83,-8,54,37
8043,-184,-913,62,-14,18,14
8044,225,-986,-7,-7,16,-3
8045,-58,-999,81,-12,1,18
8046,100,-966,-19,-24,2,25
8047,-110,-982,33,-12,20,37
8048,34,-988,-2,-11,6,14
8049,64,-931,51,-29,62,22
8050,-194,-985,54,-12,11,18
8051,184,-891,71,-13,15,11
8052,-68,-1065,0,-10,21,42
8053,49,-927,-13,-9,29,43
8054,-246,-950,84,-10,12,26
8055,192,-1022,-24,-14,9,-3
8056,-65,-1005,21,-9,-24,27
8057,-19,-938,71,-13,15,25
8058,54,-989,15,-12,10,23
8059,-36,-967,58,-11,14,23
8060,67,-1005,51,-10,-1,15
8061,-127,-1007,0,1,-12,33
8062,-35,-909,-3,-15,15,19
8063,-132,-960,49,-9,4,9
8064,180,-1035,8,-1,75,20
8065,-179,-919,85,-9,7,23
8066,-23,-973,37,-11,5,-7
8067,270,-1008,7,-8,12,12
8068,-21,-976,47,-16,46,53
8069,-188,-970,-18,-9,8,38
8070,-64,-954,78,-6,17,1
8071,196,-883,19,8,5,3
8072,-199,-1033,30,-10,15,27
8073,215,-972,48,-16,15,20
8074,-89,-988,40,-12,11,52
8075,-7,-964,10,-13,14,23
8076,-85,-990,-37,-3,15,20
8077,-60,-983,90,-11,15,8
8078,206,-934,-30,-11,0,15
8079,-99,-1009,43,-26,56,43
8080,-91,-946,79,-10,10,30
8081,-26,-1001,16,-10,13,4
8082,50,-986,64,-6,7,5
8083,70,-967,-11,-22,-8,25
8084,-201,-991,-15,-21,9,43
8085,65,-929,70,-12,14,10
8086,100,-935,34,-35,42,7
8087,-201,-1062,33,-20,26,19
8088,-6,-946,97,-10,13,4
8089,192,-991,-6,-11,24,15
8090,97,-980,7,-18,-23,31
8091,-207,-956,13,-10,4,40
8092,6,-939,8,-11,6,13
8093,136,-934,56,-22,13,15
8094,-271,-967,25,-21,27,32
8095,164,-952,63,-8,0,14
8096,-26,-1009,17,-13,8,28
8097,23,-948,38,-10,19,21
8098,-13,-986,42,-6,2,30
8099,-62,-996,0,-11,11,29
8100,39,-874,6,-11,8,23
8101,-23,-1036,19,-15,-20,15
8102,-53,-1052,47,-31,24,21
8103,-164,-949,68,-11,0,16
8104,196,-986,-8,-6,8,6
8105,-43,-981,100,-10,-10,25
8106,0,-952,-22,-4,-25,25
8107,-181,-1002,12,-13,20,26
8108,96,-1019,-24,-13,0,0
8109,107,-903,115,3,42,20
8110,-212,-975,17,-14,9,17
8111,68,-965,57,-10,4,5
8112,172,-969,22,-6,3,28
8113,-57,-979,25,-22,29,41
8114,-147,-961,31,-14,19,24
8115,26,-1014,-14,-13,16,12
8116,83,-982,68,-11,21,26
8117,-92,-959,26,-5,16,36
8118,-27,-996,-5,-14,13,22
8119,73,-989,63,-8,10,17
8120,56,-986,28,-12,10,23
8121,-52,-974,-8,-12,5,32
8122,-84,-960,64,-11,12,26
8123,-172,-1005,39,-14,16,22
8124,142,-1020,-15,-2,14,9
8125,125,-893,32,8,58,29
8126,-368,-985,107,-17,8,19
8127,184,-949,-28,-11,18,-1
8128,-36,-1049,91,-10,23,28
8129,53,-969,-33,-4,2,18
8130,-14,-982,31,-10,6,17
8131,32,-948,24,-10,3,10
8132,70,-918,44,-26,-31,23
8133,-263,-1028,19,-15,17,44
8134,2,-957,91,-9,7,0
8135,211,-953,-15,-12,9,8
8136,28,-982,76,-11,8,28
8137,-129,-990,-40,-9,8,40
8138,33,-964,19,-10,14,33
8139,-62,-973,52,-9,-9,25
8140,-52,-1016,17,-19,9,15
8141,-25,-986,37,-9,10,8
8142,91,-986,34,-11,14,14
8143,62,-962,52,-12,8,31
8144,-72,-947,20,-7,-23,37
8145,-174,-1059,19,-14,13,25
8146,65,-887,76,-12,15,5
8147,230,-934,-24,8,-58,3
8148,-362,-1044,47,-17,-31,29
8149,-25,-967,59,-16,13,10
8150,125,-1027,3,-9,16,7
8151,19,-956,57,-4,14,12
8152,38,-972,0,-8,3,25
8153,-62,-991,-6,-13,16,34
8154,60,-928,64,-3,48,28
8155,-128,-980,38,-8,6,31
8156,-120,-1009,43,-9,10,-2
8157,202,-969,58,-6,13,9
8158,-34,-1046,0,-7,-17,38
8159,-57,-879,9,-13,7,43
8160,-124,-991,69,-11,15,19
8161,218,-1003,-21,-18,19,10
8162,-180,-976,50,-18,9,34
8163,74,-962,29,-16,23,16
8164,-28,-991,60,-8,14,25
8165,-22,-933,41,-9,13,17
8166,140,-1040,-51,0,35,21
8167,-196,-957,96,-8,9,34
8168,-36,-953,24,-9,11,7
8169,-79,-967,-19,-22,-14,15
8170,57,-927,75,-27,15,22
8171,-172,-950,76,-15,14,5
8172,195,-1036,-30,-7,7,-3
8173,163,-964,86,-11,51,34
8174,-190,-960,-21,-15,36,47
8175,-122,-995,25,-12,19,11
8176,220,-961,36,1,21,3
8177,-161,-904,5,-1,-2,36
8178,11,-963,91,-15,6,15
8179,159,-927,30,-10,10,30
8180,-198,-1011,24,-13,12,33
8181,115,-1006,-52,-4,31,22
8182,-149,-939,107,-7,15,25
8183,118,-975,3,-13,6,10
8184,-35,-1039,0,-24,-32,28
8185,-49,-879,74,-23,10,32
8186,-102,-1009,51,-13,3,11
8187,84,-971,9,-4,3,7
8188,32,-1045,9,-6,5,23
8189,-56,-930,69,-1,1,34
8190,-178,-1005,-26,-13,11,16
8191,185,-862,5,-4,-2,-5
8192,6,-1036,104,7,-20,16
8193,-194,-988,26,-13,10,25
8194,107,-951,39,-12,19,5
8195,202,-1026,18,-10,3,19
8196,-140,-948,18,-18,-14,37
8197,-212,-959,26,-9,14,22
8198,183,-1034,35,-13,8,6
8199,36,-878,12,-3,63,35
8200,-103,-1014,49,-8,-2,22
8201,103,-971,44,-13,9,23
8202,-96,-1001,12,-13,19,32
8203,85,-990,5,-10,5,25
8204,-160,-989,54,-10,12,28
8205,50,-957,-4,-7,11,14
8206,-65,-952,88,-13,10,15
8207,204,-959,-57,-26,50,18
8208,-307,-995,113,-12,36,44
8209,28,-922,14,-13,15,9
8210,-22,-1075,20,-8,20,24
8211,-44,-971,41,-21,-13,16
8212,-5,-886,67,-11,0,8
8213,6,-1016,-7,-11,16,7
8214,140,-973,-2,-4,50,20
8215,-100,-1002,59,0,62,45
8216,-119,-958,24,-11,20,19
8217,165,-962,73,-10,10,0
8218,-58,-1023,11,-9,-2,21
8219,8,-917,33,-28,35,32
8220,-93,-1001,44,-9,11,32
8221,75,-998,5,-15,1,21
8222,-23,-968,4,-22,-10,27
8223,-50,-1003,62,-16,17,17
8224,17,-971,18,-15,11,10
8225,57,-985,35,-6,9,27
8226,30,-984,14,-9,-9,34
8227,-53,-958,26,-11,-2,34
8228,-134,-979,59,-14,14,17
8229,-88,-976,11,-8,11,2
8230,176,-1049,-10,-18,60,19
8231,-99,-880,67,-6,54,42
8232,-89,-975,41,-17,4,11
8233,86,-992,33,-5,11,12
8234,-19,-999,60,-12,-49,13
8235,66,-976,-22,-15,-25,19
8236,-103,-988,5,-10,19,18
8237,104,-934,57,-11,-12,4
8238,-16,-1031,39,-9,-26,31
8239,-194,-954,27,-10,13,29
8240,187,-934,62,-12,17,9
8241,43,-1013,33,-7,13,26
8242,-82,-943,-38,-14,10,32
8243,-114,-961,75,-7,5,26
8244,133,-1010,-25,-17,1,20
8245,-113,-979,51,-20,48,35
8246,-28,-978,43,-10,14,16
8247,58,-996,29,-16,15,12
8248,76,-946,72,-7,10,20
8249,7,-1007,-24,-14,27,36
8250,-118,-957,63,-9,16,35
8251,-83,-946,13,-9,5,12
8252,54,-1048,-24,-3,-39,4
8253,-87,-959,72,-18,-55,20
8254,-155,-912,76,-15,1,9
8255,242,-1004,-3,-7,7,-8
8256,-7,-1017,80,-7,-7,23
8257,44,-958,-43,-11,-3,35
8258,-162,-998,14,-12,16,35
8259,82,-902,84,5,26,10
8260,-10,-959,25,-1,37,17
8261,-195,-975,37,-12,8,15
8262,340,-952,50,-13,16,13
8263,-134,-1046,17,-7,14,49
8264,48,-859,64,-9,14,36
8265,-259,-1006,-28,-6,16,21
8266,238,-979,-16,-12,20,9
8267,-140,-1016,67,-18,35,35
8268,17,-970,39,-15,18,21
8269,38,-980,19,-10,9,16
8270,-87,-1002,43,-9,9,20
8271,161,-928,18,-12,2,16
8272,-181,-993,78,-7,9,35
8273,-10,-913,-23,-13,11,18
8274,100,-965,28,-18,67,17
8275,-90,-1014,69,2,91,30
8276,-226,-960,45,-13,11,14
8277,136,-1024,4,-12,5,-12
8278,166,-987,44,-8,8,13
8279,-3,-958,20,-26,3,43
8280,-179,-982,0,-9,16,39
8281,78,-915,24,-4,27,11
8282,-5,-799,89,-12,36,24
8283,-214,-939,-2,-12,20,19
8284,348,-943,68,-10,7,13
8285,-257,-1000,27,-13,9,45
8286,165,-935,-13,-14,6,17
8287,-143,-1000,71,-6,7,32
8288,-38,-998,-1,-13,5,16
8289,159,-965,-12,-11,2,24
8290,-80,-984,61,-1,-26,30
8291,-126,-961,55,-15,-1,19
8292,-2,-995,33,-7,4,-1
8293,41,-1048,63,-5,7,12
8294,34,-966,-20,-1,-5,36
8295,-157,-964,-6,-15,13,38
8296,3,-915,77,-12,7,0
8297,211,-933,13,20,-37,-8
8298,-209,-1064,59,-10,-26,28
8299,-62,-948,58,-10,22,19
8300,167,-978,55,-8,15,9
8301,114,-997,-35,-10,24,24
8302,-230,-964,27,-5,17,31
8303,-1,-944,15,-10,9,14
8304,176,-1020,56,-7,20,25
8305,-182,-992,33,-12,21,37
8306,53,-933,37,-11,3,16
8307,-15,-1007,24,-8,9,18
8308,46,-964,42,-13,17,21
8309,-76,-1013,-12,-8,21,33
8310,74,-971,28,-11,21,26
8311,-262,-951,27,-9,7,26
8312,190,-909,13,-18,8,4
8313,90,-927,56,-10,-37,24
8314,-409,-1002,93,-18,9,32
8315,216,-1016,-30,-6,17,10
8316,-124,-982,85,-15,12,20
8317,92,-911,4,-6,-11,-1
8318,-86,-1050,8,-10,17,22
8319,64,-989,-33,-10,10,19
8320,28,-886,106,-38,-12,28
8321,-108,-1048,-4,-17,31,22
8322,42,-955,110,-12,12,1
8323,12,-961,-25,-9,2,22
8324,47,-990,62,-8,-28,25
8325,-100,-978,-8,-8,6,32
8326,27,-971,18,-16,16,19
8327,104,-986,37,-17,8,22
8328,-149,-999,35,-21,20,33
8329,-27,-954,15,-8,2,22
8330,54,-1009,44,-10,17,24
8331,9,-984,63,-12,23,23
8332,-2,-978,-22,-7,-3,19
8333,23,-976,35,-11,13,22
8334,-204,-975,36,-13,15,23
8335,26,-1006,-8,-17,-2,11
8336,236,-899,74,-8,76,36
8337,-403,-948,86,-12,4,20
8338,195,-1008,-19,-8,0,2
8339,-155,-1032,71,-11,4,17
8340,174,-914,-6,-15,-35,3
8341,-22,-1016,14,-9,13,25
8342,-46,-945,29,-6,15,20
8343,101,-960,19,-4,-46,22
8344,-207,-1032,31,-12,-5,36
8345,-5,-902,102,-12,7,-4
8346,162,-977,5,-8,13,12
8347,69,-1001,39,-24,27,32
8348,-209,-971,-13,-11,20,43
8349,58,-965,10,-11,19,25
8350,3,-981,60,-13,10,21
8351,-85,-992,44,-19,29,16
8352,47,-984,-3,-11,14,16
8353,56,-982,53,-11,16,26
8354,-14,-963,35,-9,13,33
8355,-59,-960,21,-1,24,25
8356,-50,-1011,54,-8,6,14
8357,-176,-949,42,-11,10,12
8358,282,-1013,-74,-2,-42,12
8359,-178,-877,64,-11,-21,30
8360,-115,-939,85,-15,5,2
8361,186,-1050,12,-8,6,5
8362,0,-997,65,-6,22,29
8363,-5,-948,-27,-10,3,29
8364,-78,-981,12,-8,18,17
8365,102,-907,76,-4,1,4
8366,-52,-980,30,-21,1,33
8367,-157,-1034,17,-6,-2,22
8368,299,-929,62,-9,8,16
8369,-176,-970,30,-11,16,39
8370,38,-993,-15,-13,18,22
8371,-182,-969,55,-6,8,24
8372,206,-1045,-59,-12,-9,15
8373,-164,-958,63,-30,-14,30
8374,70,-955,83,-12,15,16
8375,-48,-997,39,-13,15,17
8376,15,-956,43,-6,17,18
8377,133,-1013,-48,0,44,35
8378,-262,-947,66,-8,11,37
8379,-140,-966,26,-11,9,2
8380,233,-924,-10,-10,-59,-3
8381,-61,-923,88,-26,-13,12
8382,-177,-971,67,-14,13,16
8383,210,-1035,-8,-7,15,12
8384,143,-967,55,-16,5,36
8385,-191,-961,-7,-13,16,36
8386,-125,-948,-6,-11,15,4
8387,212,-966,99,-20,26,9
8388,-163,-931,-2,-19,27,41
8389,59,-930,51,-9,8,21
8390,114,-999,49,-11,11,32
8391,-213,-956,34,-15,10,22
8392,114,-969,-24,-9,-2,20
8393,-197,-1053,35,-10,13,30
8394,145,-889,46,-11,-7,19
8395,-24,-1044,-24,1,72,36
8396,-37,-951,68,2,22,14
8397,-50,-943,81,-16,13,6
8398,1,-1038,-17,-7,10,16
8399,162,-943,17,-10,-18,34
8400,-208,-943,94,-8,-14,36
8401,-71,-934,-33,-11,19,5
8402,192,-897,50,-3,40,-2
8403,-100,-1025,42,-5,-21,26
8404,-72,-953,41,-12,7,21
8405,105,-971,22,-11,12,6
8406,123,-991,49,-13,25,15
8407,-49,-956,-4,-24,56,43
8408,-193,-999,45,-9,8,33
8409,90,-949,34,-5,2,14
8410,-58,-978,1,0,50,32
8411,-2,-987,56,-6,4,11
8412,65,-961,42,-18,19,12
8413,40,-987,25,-7,12,32
8414,23,-1001,5,-13,23,41
8415,-129,-968,45,-12,9,35
8416,-12,-991,11,-10,10,18
8417,-199,-913,76,-13,16,5
8418,315,-994,-68,-18,-6,4
8419,-269,-918,131,-21,22,47
8420,-27,-916,-4,-14,11,11
8421,90,-1083,27,-4,15,22
8422,-106,-970,41,-19,13,20
8423,20,-907,39,-9,7,12
8424,-31,-1027,5,-11,11,14
8425,103,-944,-10,-14,14,15
8426,-56,-999,81,-6,10,33
8427,-94,-982,31,-8,16,14
8428,122,-930,52,-13,16,1
8429,20,-1035,5,-10,1,23
8430,18,-963,39,-11,-5,37
8431,-202,-930,45,-10,9,32
8432,161,-1044,-33,-10,7,18
8433,-34,-965,45,-5,-13,28
8434,-112,-955,55,-8,13,13
8435,58,-1007,4,-13,15,13
8436,61,-994,39,-8,8,25
8437,20,-967,27,-10,16,34
8438,-62,-1002,15,-5,32,32
8439,-86,-904,49,-12,9,18
8440,7,-1006,34,-12,5,5
8441,197,-982,-17,-30,15,22
8442,-469,-971,95,-21,34,45
8443,165,-933,15,-15,16,0
8444,3,-1060,19,-7,19,7
8445,17,-912,82,-4,37,9
8446,44,-1034,-38,-9,12,26
8447,-40,-960,32,-7,13,33
8448,97,-875,16,-10,6,29
8449,-185,-1100,57,-12,6,23
8450,-58,-943,29,-10,11,-8
8451,124,-974,73,-11,15,11
8452,83,-1016,-29,-4,-2,40
8453,-66,-886,71,-9,6,47
8454,-145,-1015,25,-13,12,20
8455,158,-1002,-32,-19,0,13
8456,-168,-973,71,-16,-3,29
8457,27,-990,31,-16,13,16
8458,101,-1005,13,-10,9,17
8459,11,-931,77,-8,14,23
8460,26,-1014,-35,-5,-29,26
8461,-126,-978,70,-9,3,31
8462,-154,-939,41,-12,10,13
8463,268,-961,-35,-7,28,9
8464,-143,-1012,83,14,-13,23
8465,-203,-945,71,-15,8,17
8466,194,-1023,-21,-9,14,-5
8467,3,-981,51,-9,42,16
8468,43,-977,19,-8,49,31
8469,-95,-996,15,-9,11,35
8470,101,-866,16,-7,7,17
8471,44,-996,31,-4,51,26
8472,-263,-1038,53,-9,2,22
8473,140,-949,62,-8,18,3
8474,-15,-1012,18,-9,18,36
8475,60,-965,7,-16,36,35
8476,-205,-945,20,-7,10,32
8477,124,-1007,4,-14,14,11
8478,-23,-960,40,-18,11,23
8479,-12,-991,67,-18,28,30
8480,-55,-1005,-7,-12,10,25
8481,-21,-952,51,-8,13,15
8482,92,-1025,19,-8,-15,10
8483,-61,-947,60,-9,-17,28
8484,-145,-991,-1,-11,5,23
8485,10,-938,-1,-10,14,12
8486,185,-888,48,17,4,14
8487,-252,-978,85,-16,-6,16
8488,33,-993,22,-12,0,-6
8489,236,-1019,17,-5,17,20
8490,-30,-960,14,-5,-12,45
8491,-197,-938,15,-13,18,26
8492,46,-1026,21,-10,8,-5
8493,143,-909,75,-26,32,23
8494,-249,-941,39,-9,-9,39
8495,280,-940,23,-9,11,22
8496,-261,-1007,26,-15,26,40
8497,195,-948,23,-12,15,8
8498,-186,-1013,38,-2,13,25
8499,9,-981,8,-14,11,18
8500,109,-1013,-29,-9,13,33
8501,-57,-962,48,-8,-36,28
8502,-180,-911,113,-19,12,14
8503,121,-996,-2,-10,11,-6
8504,-81,-1066,64,-8,8,24
8505,120,-884,-21,-13,-7,39
8506,-144,-964,2,-15,20,32
8507,-41,-981,44,-9,21,-9
8508,208,-995,46,4,57,8
8509,-229,-1037,23,-7,-7,28
8510,28,-912,96,-7,16,12
8511,140,-986,16,-10,20,20
8512,55,-1003,-10,-15,20,31
8513,-238,-948,20,-7,8,29
8514,18,-965,10,-13,11,6
8515,183,-1017,68,-10,-9,18
8516,-157,-952,33,-17,-7,37
8517,50,-962,25,-13,10,23
8518,-19,-1003,41,-11,14,20
8519,70,-964,38,-11,14,21
8520,-116,-1026,8,-8,22,31
8521,68,-970,1,-8,14,25
8522,-255,-952,65,-10,11,28
8523,240,-980,-8,-10,24,2
8524,8,-925,7,3,70,33
8525,-328,-991,108,-12,10,32
8526,235,-932,-13,-8,14,-1
8527,-136,-1004,120,-8,23,24
8528,70,-1001,-86,-2,-32,13
8529,-35,-977,57,-11,17,24
8530,-7,-931,46,-9,12,9
8531,136,-927,7,-36,-12,7
